,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
753,b'2011-02-17',belmont,b'',b'ETSU',1,b'W',b'68',b'58',b'17',b'52',b'.327',b'8',b'24',b'.333',b'26',b'30',b'.867',b'15',b'42',b'10',b'4',b'4',b'13',b'19',b'17',b'46',b'.370',b'5',b'13',b'.385',b'19',b'29',b'.655',b'6',b'23',b'10',b'9',b'7',b'15',b'24',False
754,b'2011-02-19',belmont,b'',b'USC Upstate',1,b'W',b'81',b'49',b'30',b'54',b'.556',b'15',b'27',b'.556',b'6',b'8',b'.750',b'10',b'32',b'20',b'11',b'2',b'13',b'14',b'22',b'52',b'.423',b'4',b'18',b'.222',b'1',b'7',b'.143',b'11',b'26',b'11',b'6',b'2',b'17',b'15',False
755,b'2011-02-24',belmont,b'@',b'Mercer',1,b'W',b'75',b'64',b'27',b'67',b'.403',b'9',b'28',b'.321',b'12',b'17',b'.706',b'14',b'37',b'16',b'9',b'3',b'8',b'22',b'23',b'54',b'.426',b'5',b'19',b'.263',b'13',b'18',b'.722',b'10',b'30',b'11',b'3',b'7',b'15',b'15',False
756,b'2011-02-26',belmont,b'@',b'Kennesaw State',1,b'W',b'88',b'41',b'31',b'58',b'.534',b'6',b'19',b'.316',b'20',b'24',b'.833',b'10',b'35',b'12',b'18',b'1',b'8',b'17',b'14',b'43',b'.326',b'3',b'14',b'.214',b'10',b'15',b'.667',b'6',b'19',b'10',b'5',b'3',b'22',b'19',False
757,b'2011-03-02',belmont,b'N',b'Kennesaw State',1,b'W',b'72',b'57',b'21',b'57',b'.368',b'12',b'26',b'.462',b'18',b'26',b'.692',b'12',b'32',b'17',b'13',b'5',b'16',b'18',b'20',b'56',b'.357',b'4',b'19',b'.211',b'13',b'22',b'.591',b'15',b'33',b'8',b'9',b'6',b'17',b'22',False
758,b'2011-03-04',belmont,b'N',b'Mercer',1,b'W',b'80',b'72',b'22',b'50',b'.440',b'8',b'24',b'.333',b'28',b'38',b'.737',b'15',b'34',b'11',b'10',b'5',b'16',b'20',b'22',b'49',b'.449',b'8',b'18',b'.444',b'20',b'26',b'.769',b'6',b'23',b'9',b'9',b'0',b'15',b'26',False
759,b'2011-03-05',belmont,b'N',b'North Florida',1,b'W',b'87',b'46',b'36',b'71',b'.507',b'9',b'20',b'.450',b'6',b'9',b'.667',b'21',b'37',b'21',b'12',b'3',b'9',b'18',b'17',b'37',b'.459',b'3',b'11',b'.273',b'9',b'18',b'.500',b'7',b'18',b'10',b'3',b'4',b'22',b'13',False
760,b'2011-03-17',belmont,b'N',b'Wisconsin',1,b'L',b'58',b'72',b'18',b'49',b'.367',b'6',b'22',b'.273',b'16',b'22',b'.727',b'2',b'17',b'12',b'7',b'0',b'7',b'21',b'20',b'40',b'.500',b'12',b'22',b'.545',b'20',b'25',b'.800',b'5',b'29',b'13',b'3',b'2',b'12',b'17',True
761,,bethune-cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,bethune-cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,b'2010-11-13',bethune-cookman,b'',b'Edward Waters',0,b'W',b'85',b'49',b'30',b'61',b'.492',b'5',b'16',b'.313',b'20',b'28',b'.714',b'7',b'28',b'13',b'14',b'8',b'10',b'19',b'19',b'58',b'.328',b'1',b'8',b'.125',b'10',b'21',b'.476',b'16',b'42',b'4',b'6',b'1',b'26',b'22',False
764,b'2010-11-16',bethune-cookman,b'',b'Stetson',1,b'W',b'78',b'66',b'28',b'63',b'.444',b'6',b'15',b'.400',b'16',b'27',b'.593',b'18',b'38',b'16',b'6',b'4',b'8',b'22',b'23',b'50',b'.460',b'7',b'16',b'.438',b'13',b'24',b'.542',b'11',b'32',b'6',b'4',b'2',b'21',b'23',False
765,b'2010-11-21',bethune-cookman,b'@',b'Santa Clara',1,b'L',b'61',b'75',b'23',b'50',b'.460',b'4',b'10',b'.400',b'11',b'15',b'.733',b'9',b'19',b'12',b'5',b'2',b'11',b'21',b'25',b'44',b'.568',b'9',b'18',b'.500',b'16',b'24',b'.667',b'7',b'29',b'23',b'4',b'2',b'13',b'16',False
766,b'2010-11-23',bethune-cookman,b'@',b'Arizona',1,b'L',b'45',b'78',b'13',b'38',b'.342',b'1',b'9',b'.111',b'18',b'27',b'.667',b'5',b'22',b'8',b'8',b'3',b'15',b'20',b'26',b'51',b'.510',b'7',b'19',b'.368',b'19',b'25',b'.760',b'10',b'35',b'16',b'10',b'4',b'12',b'18',False
767,b'2010-11-26',bethune-cookman,b'N',b'Texas A&M-Corpus Christi',1,b'L',b'65',b'69',b'22',b'50',b'.440',b'6',b'17',b'.353',b'15',b'22',b'.682',b'3',b'19',b'10',b'8',b'1',b'9',b'22',b'24',b'50',b'.480',b'3',b'6',b'.500',b'18',b'27',b'.667',b'12',b'41',b'9',b'1',b'3',b'14',b'17',False
768,b'2010-11-27',bethune-cookman,b'N',b'Northern Colorado',1,b'L',b'45',b'69',b'16',b'54',b'.296',b'3',b'17',b'.176',b'10',b'18',b'.556',b'10',b'17',b'5',b'12',b'2',b'9',b'18',b'22',b'36',b'.611',b'11',b'16',b'.688',b'14',b'17',b'.824',b'7',b'37',b'14',b'3',b'0',b'23',b'18',False
769,b'2010-12-01',bethune-cookman,b'',b'Florida Christian',0,b'W',b'74',b'49',b'25',b'54',b'.463',b'5',b'14',b'.357',b'19',b'26',b'.731',b'10',b'35',b'9',b'11',b'5',b'19',b'19',b'16',b'50',b'.320',b'1',b'12',b'.083',b'16',b'23',b'.696',b'11',b'34',b'6',b'7',b'1',b'25',b'19',False
770,b'2010-12-04',bethune-cookman,b'@',b'Florida A&M',1,b'W',b'62',b'55',b'19',b'50',b'.380',b'4',b'12',b'.333',b'20',b'30',b'.667',b'10',b'29',b'10',b'10',b'2',b'10',b'17',b'21',b'47',b'.447',b'5',b'18',b'.278',b'8',b'18',b'.444',b'7',b'32',b'7',b'6',b'7',b'13',b'21',False
771,b'2010-12-11',bethune-cookman,b'@',b'UCF',1,b'L',b'59',b'76',b'24',b'59',b'.407',b'6',b'12',b'.500',b'5',b'7',b'.714',b'10',b'23',b'13',b'5',b'3',b'7',b'17',b'25',b'44',b'.568',b'6',b'16',b'.375',b'20',b'23',b'.870',b'6',b'28',b'17',b'3',b'11',b'10',b'10',False
772,b'2010-12-13',bethune-cookman,b'',b'Webber',0,b'W',b'69',b'58',b'24',b'48',b'.500',b'2',b'10',b'.200',b'19',b'24',b'.792',b'5',b'33',b'16',b'12',b'4',b'14',b'16',b'22',b'54',b'.407',b'8',b'20',b'.400',b'6',b'11',b'.545',b'6',b'26',b'12',b'6',b'1',b'19',b'15',False
773,b'2010-12-15',bethune-cookman,b'@',b'Baylor',1,b'L',b'39',b'83',b'15',b'48',b'.313',b'5',b'13',b'.385',b'4',b'9',b'.444',b'4',b'21',b'8',b'4',b'1',b'13',b'19',b'28',b'52',b'.538',b'5',b'15',b'.333',b'22',b'29',b'.759',b'13',b'41',b'17',b'9',b'6',b'6',b'12',False
774,b'2010-12-18',bethune-cookman,b'@',b'Akron',1,b'L(1 OT)',b'66',b'77',b'24',b'58',b'.414',b'4',b'16',b'.250',b'14',b'20',b'.700',b'4',b'28',b'13',b'8',b'1',b'10',b'25',b'23',b'49',b'.469',b'6',b'19',b'.316',b'25',b'40',b'.625',b'8',b'38',b'14',b'6',b'2',b'11',b'18',False
775,b'2010-12-30',bethune-cookman,b'@',b'Jacksonville',1,b'L',b'60',b'67',b'18',b'50',b'.360',b'2',b'14',b'.143',b'22',b'22',b'1.000',b'6',b'24',b'9',b'8',b'1',b'8',b'24',b'23',b'43',b'.535',b'3',b'9',b'.333',b'18',b'28',b'.643',b'7',b'30',b'11',b'5',b'4',b'11',b'18',False
776,b'2011-01-04',bethune-cookman,b'',b'Carver Bible',0,b'W',b'87',b'66',b'32',b'54',b'.593',b'6',b'14',b'.429',b'17',b'23',b'.739',b'8',b'39',b'22',b'11',b'8',b'20',b'19',b'27',b'66',b'.409',b'5',b'19',b'.263',b'7',b'20',b'.350',b'9',b'28',b'9',b'13',b'2',b'18',b'21',False
777,b'2011-01-08',bethune-cookman,b'@',b'Norfolk State',1,b'W(1 OT)',b'85',b'83',b'29',b'56',b'.518',b'3',b'8',b'.375',b'24',b'29',b'.828',b'9',b'31',b'14',b'7',b'3',b'12',b'22',b'28',b'61',b'.459',b'7',b'22',b'.318',b'20',b'26',b'.769',b'9',b'27',b'14',b'6',b'6',b'12',b'20',False
778,b'2011-01-10',bethune-cookman,b'@',b'North Carolina A&T',1,b'W',b'72',b'69',b'28',b'68',b'.412',b'6',b'19',b'.316',b'10',b'12',b'.833',b'11',b'28',b'7',b'11',b'0',b'12',b'19',b'21',b'42',b'.500',b'6',b'15',b'.400',b'21',b'29',b'.724',b'6',b'30',b'13',b'9',b'2',b'22',b'11',False
779,b'2011-01-15',bethune-cookman,b'@',b'Delaware State',1,b'W',b'61',b'60',b'25',b'48',b'.521',b'2',b'9',b'.222',b'9',b'11',b'.818',b'9',b'22',b'14',b'5',b'2',b'12',b'11',b'22',b'47',b'.468',b'8',b'20',b'.400',b'8',b'9',b'.889',b'8',b'23',b'11',b'6',b'7',b'10',b'12',False
780,b'2011-01-17',bethune-cookman,b'@',b'Maryland-Eastern Shore',1,b'W',b'71',b'64',b'26',b'45',b'.578',b'2',b'3',b'.667',b'17',b'26',b'.654',b'6',b'28',b'12',b'8',b'2',b'15',b'16',b'24',b'58',b'.414',b'4',b'18',b'.222',b'12',b'19',b'.632',b'11',b'27',b'13',b'2',b'2',b'12',b'19',False
781,b'2011-01-22',bethune-cookman,b'',b'Hampton',1,b'L',b'56',b'68',b'21',b'61',b'.344',b'3',b'13',b'.231',b'11',b'19',b'.579',b'14',b'38',b'8',b'5',b'3',b'12',b'22',b'23',b'52',b'.442',b'7',b'20',b'.350',b'15',b'23',b'.652',b'7',b'30',b'8',b'8',b'7',b'13',b'20',False
782,b'2011-01-24',bethune-cookman,b'',b'Howard',1,b'W',b'56',b'49',b'19',b'44',b'.432',b'0',b'11',b'.000',b'18',b'31',b'.581',b'8',b'34',b'10',b'11',b'6',b'15',b'22',b'17',b'43',b'.395',b'5',b'11',b'.455',b'10',b'21',b'.476',b'8',b'29',b'8',b'4',b'2',b'17',b'21',False
783,,bethune-cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,bethune-cookman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,b'2011-01-29',bethune-cookman,b'@',b'South Carolina State',1,b'W',b'61',b'60',b'21',b'51',b'.412',b'3',b'13',b'.231',b'16',b'21',b'.762',b'13',b'33',b'10',b'5',b'2',b'21',b'15',b'23',b'47',b'.489',b'8',b'15',b'.533',b'6',b'10',b'.600',b'7',b'23',b'10',b'6',b'5',b'19',b'20',False
786,b'2011-01-31',bethune-cookman,b'@',b'North Carolina Central',1,b'W',b'67',b'64',b'22',b'50',b'.440',b'4',b'13',b'.308',b'19',b'25',b'.760',b'9',b'33',b'10',b'4',b'4',b'10',b'19',b'23',b'53',b'.434',b'7',b'17',b'.412',b'11',b'16',b'.688',b'6',b'24',b'8',b'4',b'5',b'10',b'18',False
787,b'2011-02-05',bethune-cookman,b'',b'Coppin State',1,b'L(1 OT)',b'79',b'90',b'29',b'73',b'.397',b'9',b'24',b'.375',b'12',b'16',b'.750',b'15',b'35',b'12',b'5',b'5',b'12',b'30',b'28',b'59',b'.475',b'5',b'14',b'.357',b'29',b'39',b'.744',b'10',b'35',b'8',b'7',b'2',b'14',b'17',False
788,b'2011-02-07',bethune-cookman,b'',b'Morgan State',1,b'L',b'57',b'65',b'16',b'45',b'.356',b'4',b'10',b'.400',b'21',b'25',b'.840',b'8',b'23',b'8',b'5',b'0',b'11',b'25',b'21',b'36',b'.583',b'5',b'9',b'.556',b'18',b'31',b'.581',b'4',b'22',b'11',b'3',b'3',b'13',b'19',False
789,b'2011-02-12',bethune-cookman,b'',b'Delaware State',1,b'W',b'61',b'48',b'25',b'52',b'.481',b'0',b'7',b'.000',b'11',b'23',b'.478',b'14',b'33',b'8',b'4',b'3',b'10',b'19',b'16',b'46',b'.348',b'3',b'12',b'.250',b'13',b'19',b'.684',b'10',b'27',b'4',b'3',b'3',b'14',b'18',False
790,b'2011-02-14',bethune-cookman,b'',b'Maryland-Eastern Shore',1,b'W',b'86',b'50',b'30',b'54',b'.556',b'5',b'16',b'.313',b'21',b'26',b'.808',b'7',b'36',b'16',b'8',b'3',b'7',b'19',b'18',b'51',b'.353',b'2',b'13',b'.154',b'12',b'22',b'.545',b'8',b'24',b'5',b'2',b'0',b'13',b'21',False
791,b'2011-02-19',bethune-cookman,b'@',b'Hampton',1,b'W(2 OT)',b'78',b'76',b'31',b'73',b'.425',b'5',b'17',b'.294',b'11',b'16',b'.688',b'13',b'46',b'10',b'3',b'1',b'16',b'25',b'25',b'70',b'.357',b'4',b'21',b'.190',b'22',b'35',b'.629',b'13',b'40',b'15',b'6',b'9',b'10',b'17',False
792,b'2011-02-21',bethune-cookman,b'@',b'Howard',1,b'W',b'66',b'64',b'23',b'50',b'.460',b'10',b'19',b'.526',b'10',b'15',b'.667',b'6',b'25',b'16',b'4',b'2',b'8',b'20',b'22',b'43',b'.512',b'2',b'8',b'.250',b'18',b'26',b'.692',b'5',b'22',b'10',b'4',b'0',b'8',b'14',False
793,b'2011-02-26',bethune-cookman,b'',b'South Carolina State',1,b'W',b'76',b'72',b'23',b'50',b'.460',b'5',b'15',b'.333',b'25',b'34',b'.735',b'14',b'34',b'16',b'9',b'0',b'19',b'18',b'27',b'59',b'.458',b'4',b'13',b'.308',b'14',b'20',b'.700',b'11',b'25',b'9',b'12',b'2',b'14',b'23',False
794,b'2011-02-28',bethune-cookman,b'',b'North Carolina Central',1,b'W',b'73',b'60',b'22',b'39',b'.564',b'3',b'8',b'.375',b'26',b'36',b'.722',b'5',b'22',b'11',b'5',b'0',b'11',b'17',b'21',b'46',b'.457',b'5',b'20',b'.250',b'13',b'21',b'.619',b'9',b'24',b'11',b'3',b'1',b'12',b'26',False
795,b'2011-03-03',bethune-cookman,b'',b'Florida A&M',1,b'W(1 OT)',b'73',b'71',b'30',b'64',b'.469',b'3',b'5',b'.600',b'10',b'17',b'.588',b'15',b'33',b'10',b'11',b'2',b'9',b'15',b'26',b'52',b'.500',b'9',b'21',b'.429',b'10',b'16',b'.625',b'6',b'27',b'10',b'5',b'5',b'16',b'17',False
796,b'2011-03-09',bethune-cookman,b'N',b'South Carolina State',1,b'W',b'66',b'50',b'22',b'54',b'.407',b'5',b'11',b'.455',b'17',b'20',b'.850',b'9',b'27',b'15',b'4',b'3',b'7',b'16',b'20',b'45',b'.444',b'1',b'14',b'.071',b'9',b'14',b'.643',b'5',b'25',b'8',b'1',b'7',b'13',b'15',False
797,b'2011-03-11',bethune-cookman,b'N',b'Morgan State',1,b'L',b'48',b'61',b'19',b'49',b'.388',b'3',b'13',b'.231',b'7',b'13',b'.538',b'9',b'25',b'9',b'5',b'2',b'11',b'16',b'24',b'44',b'.545',b'4',b'7',b'.571',b'9',b'14',b'.643',b'7',b'24',b'11',b'3',b'3',b'14',b'16',False
798,b'2011-03-16',bethune-cookman,b'@',b'Virginia Tech',1,b'L',b'54',b'79',b'22',b'51',b'.431',b'6',b'20',b'.300',b'4',b'6',b'.667',b'7',b'23',b'13',b'1',b'2',b'13',b'10',b'33',b'59',b'.559',b'7',b'20',b'.350',b'6',b'10',b'.600',b'5',b'26',b'21',b'7',b'3',b'6',b'8',True
799,,binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,b'2010-11-13',binghamton,b'@',b'Colgate',1,b'W',b'62',b'60',b'22',b'48',b'.458',b'3',b'11',b'.273',b'15',b'18',b'.833',b'4',b'18',b'7',b'8',b'6',b'7',b'14',b'23',b'56',b'.411',b'3',b'18',b'.167',b'11',b'13',b'.846',b'10',b'30',b'15',b'1',b'2',b'12',b'16',False
802,b'2010-11-17',binghamton,b'@',b'Bucknell',1,b'L',b'38',b'66',b'14',b'57',b'.246',b'6',b'23',b'.261',b'4',b'8',b'.500',b'13',b'31',b'10',b'4',b'2',b'15',b'12',b'26',b'55',b'.473',b'5',b'17',b'.294',b'9',b'13',b'.692',b'8',b'35',b'16',b'7',b'0',b'10',b'11',False
803,b'2010-11-21',binghamton,b'',b'St. Bonaventure',1,b'L',b'44',b'69',b'17',b'55',b'.309',b'5',b'19',b'.263',b'5',b'11',b'.455',b'11',b'29',b'7',b'4',b'2',b'12',b'15',b'29',b'52',b'.558',b'6',b'14',b'.429',b'5',b'8',b'.625',b'6',b'32',b'12',b'5',b'6',b'10',b'14',False
804,b'2010-11-23',binghamton,b'@',b'Army',1,b'L',b'58',b'72',b'20',b'47',b'.426',b'10',b'20',b'.500',b'8',b'14',b'.571',b'9',b'29',b'13',b'3',b'4',b'13',b'15',b'27',b'52',b'.519',b'12',b'26',b'.462',b'6',b'10',b'.600',b'4',b'21',b'18',b'4',b'3',b'7',b'11',False
805,b'2010-11-28',binghamton,b'@',b'Drexel',1,b'L',b'39',b'79',b'15',b'45',b'.333',b'4',b'17',b'.235',b'5',b'6',b'.833',b'4',b'18',b'7',b'1',b'2',b'12',b'12',b'29',b'56',b'.518',b'11',b'22',b'.500',b'10',b'13',b'.769',b'11',b'36',b'21',b'6',b'3',b'6',b'14',False
806,b'2010-11-30',binghamton,b'',b'Canisius',1,b'L',b'45',b'55',b'14',b'46',b'.304',b'3',b'18',b'.167',b'14',b'18',b'.778',b'7',b'21',b'8',b'8',b'3',b'17',b'18',b'20',b'50',b'.400',b'7',b'12',b'.583',b'8',b'12',b'.667',b'12',b'30',b'11',b'8',b'4',b'19',b'15',False
807,b'2010-12-08',binghamton,b'',b'Hofstra',1,b'L(1 OT)',b'85',b'89',b'31',b'65',b'.477',b'12',b'29',b'.414',b'11',b'22',b'.500',b'11',b'32',b'18',b'7',b'3',b'13',b'21',b'31',b'63',b'.492',b'9',b'18',b'.500',b'18',b'25',b'.720',b'12',b'37',b'10',b'7',b'3',b'12',b'20',False
808,b'2010-12-11',binghamton,b'@',b'Manhattan',1,b'W',b'70',b'69',b'27',b'55',b'.491',b'13',b'30',b'.433',b'3',b'5',b'.600',b'6',b'22',b'15',b'4',b'3',b'8',b'16',b'24',b'56',b'.429',b'4',b'14',b'.286',b'17',b'20',b'.850',b'13',b'33',b'14',b'4',b'4',b'10',b'10',False
809,b'2010-12-18',binghamton,b'',b'Cornell',1,b'W',b'69',b'68',b'21',b'46',b'.457',b'7',b'19',b'.368',b'20',b'25',b'.800',b'4',b'23',b'14',b'11',b'4',b'12',b'18',b'26',b'64',b'.406',b'7',b'21',b'.333',b'9',b'15',b'.600',b'19',b'42',b'17',b'7',b'0',b'16',b'21',False
810,b'2010-12-21',binghamton,b'',"b""St. Peter's""",1,b'L',b'56',b'61',b'19',b'53',b'.358',b'8',b'22',b'.364',b'10',b'17',b'.588',b'13',b'34',b'10',b'5',b'3',b'14',b'23',b'18',b'49',b'.367',b'7',b'23',b'.304',b'18',b'32',b'.563',b'16',b'37',b'13',b'10',b'4',b'14',b'15',False
811,b'2010-12-28',binghamton,b'@',b'Marshall',1,b'L',b'60',b'85',b'23',b'58',b'.397',b'6',b'23',b'.261',b'8',b'11',b'.727',b'10',b'28',b'11',b'4',b'6',b'15',b'21',b'30',b'61',b'.492',b'7',b'18',b'.389',b'18',b'22',b'.818',b'13',b'37',b'15',b'6',b'4',b'10',b'14',False
812,b'2010-12-30',binghamton,b'@',b'Morehead State',1,b'L',b'74',b'80',b'24',b'45',b'.533',b'9',b'24',b'.375',b'17',b'20',b'.850',b'4',b'15',b'12',b'7',b'0',b'14',b'20',b'30',b'53',b'.566',b'6',b'14',b'.429',b'14',b'19',b'.737',b'11',b'24',b'15',b'7',b'2',b'11',b'18',False
813,b'2011-01-02',binghamton,b'@',b'La Salle',1,b'L',b'64',b'87',b'21',b'47',b'.447',b'6',b'12',b'.500',b'16',b'20',b'.800',b'7',b'20',b'7',b'6',b'3',b'19',b'16',b'33',b'71',b'.465',b'7',b'21',b'.333',b'14',b'21',b'.667',b'21',b'38',b'15',b'8',b'5',b'15',b'19',False
814,b'2011-01-08',binghamton,b'@',b'New Hampshire',1,b'W',b'66',b'61',b'26',b'51',b'.510',b'5',b'15',b'.333',b'9',b'12',b'.750',b'6',b'23',b'8',b'3',b'4',b'9',b'13',b'24',b'59',b'.407',b'5',b'18',b'.278',b'8',b'12',b'.667',b'15',b'35',b'9',b'3',b'2',b'12',b'14',False
815,b'2011-01-10',binghamton,b'',b'Stony Brook',1,b'W',b'57',b'50',b'18',b'47',b'.383',b'8',b'23',b'.348',b'13',b'18',b'.722',b'5',b'30',b'10',b'8',b'7',b'12',b'15',b'18',b'62',b'.290',b'5',b'23',b'.217',b'9',b'15',b'.600',b'18',b'40',b'11',b'5',b'1',b'11',b'14',False
816,b'2011-01-12',binghamton,b'',b'UMBC',1,b'W',b'83',b'75',b'26',b'51',b'.510',b'13',b'33',b'.394',b'18',b'27',b'.667',b'8',b'30',b'20',b'10',b'4',b'17',b'14',b'28',b'61',b'.459',b'9',b'20',b'.450',b'10',b'12',b'.833',b'8',b'27',b'8',b'8',b'0',b'16',b'21',False
817,b'2011-01-15',binghamton,b'@',b'Maine',1,b'L',b'51',b'77',b'19',b'57',b'.333',b'6',b'26',b'.231',b'7',b'11',b'.636',b'7',b'28',b'10',b'2',b'3',b'12',b'14',b'28',b'62',b'.452',b'8',b'22',b'.364',b'13',b'17',b'.765',b'12',b'39',b'18',b'8',b'6',b'8',b'12',False
818,b'2011-01-17',binghamton,b'',b'Hartford',1,b'L',b'61',b'72',b'21',b'57',b'.368',b'6',b'20',b'.300',b'13',b'17',b'.765',b'11',b'37',b'12',b'6',b'2',b'16',b'10',b'26',b'54',b'.481',b'15',b'32',b'.469',b'5',b'8',b'.625',b'3',b'26',b'22',b'11',b'7',b'13',b'19',False
819,b'2011-01-20',binghamton,b'@',b'Albany (NY)',1,b'L',b'37',b'76',b'12',b'57',b'.211',b'1',b'18',b'.056',b'12',b'19',b'.632',b'13',b'27',b'7',b'2',b'3',b'8',b'13',b'27',b'55',b'.491',b'11',b'27',b'.407',b'11',b'13',b'.846',b'9',b'36',b'14',b'5',b'11',b'8',b'16',False
820,b'2011-01-23',binghamton,b'',b'Vermont',1,b'L',b'52',b'70',b'18',b'52',b'.346',b'5',b'18',b'.278',b'11',b'15',b'.733',b'11',b'27',b'6',b'6',b'5',b'16',b'19',b'25',b'56',b'.446',b'6',b'15',b'.400',b'14',b'18',b'.778',b'13',b'33',b'10',b'6',b'2',b'11',b'16',False
821,,binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,binghamton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,b'2011-01-26',binghamton,b'@',b'Boston University',1,b'L',b'66',b'71',b'25',b'64',b'.391',b'7',b'25',b'.280',b'9',b'13',b'.692',b'12',b'30',b'12',b'2',b'7',b'9',b'19',b'22',b'59',b'.373',b'8',b'22',b'.364',b'19',b'25',b'.760',b'13',b'35',b'12',b'6',b'2',b'6',b'16',False
824,b'2011-01-29',binghamton,b'',b'Maine',1,b'L',b'74',b'77',b'30',b'69',b'.435',b'13',b'28',b'.464',b'1',b'4',b'.250',b'9',b'29',b'18',b'4',b'4',b'7',b'15',b'26',b'54',b'.481',b'7',b'18',b'.389',b'18',b'24',b'.750',b'7',b'34',b'12',b'4',b'6',b'12',b'10',False
825,b'2011-02-03',binghamton,b'@',b'UMBC',1,b'L(1 OT)',b'79',b'83',b'28',b'63',b'.444',b'12',b'23',b'.522',b'11',b'15',b'.733',b'9',b'39',b'13',b'3',b'6',b'13',b'17',b'32',b'70',b'.457',b'7',b'16',b'.438',b'12',b'16',b'.750',b'9',b'34',b'10',b'7',b'1',b'7',b'15',False
826,b'2011-02-05',binghamton,b'',b'New Hampshire',1,b'L',b'59',b'65',b'18',b'45',b'.400',b'5',b'13',b'.385',b'18',b'28',b'.643',b'6',b'29',b'5',b'7',b'2',b'11',b'23',b'23',b'44',b'.523',b'7',b'17',b'.412',b'12',b'21',b'.571',b'6',b'28',b'7',b'2',b'2',b'9',b'21',False
827,b'2011-02-13',binghamton,b'@',b'Vermont',1,b'L',b'51',b'60',b'18',b'52',b'.346',b'11',b'26',b'.423',b'4',b'4',b'1.000',b'10',b'26',b'10',b'2',b'0',b'12',b'20',b'23',b'49',b'.469',b'6',b'12',b'.500',b'8',b'14',b'.571',b'9',b'29',b'16',b'3',b'5',b'6',b'11',False
828,b'2011-02-16',binghamton,b'@',b'Hartford',1,b'W',b'77',b'47',b'31',b'56',b'.554',b'10',b'16',b'.625',b'5',b'5',b'1.000',b'15',b'42',b'18',b'3',b'0',b'17',b'14',b'19',b'50',b'.380',b'6',b'27',b'.222',b'3',b'10',b'.300',b'7',b'15',b'10',b'9',b'3',b'10',b'11',False
829,b'2011-02-20',binghamton,b'',b'Albany (NY)',1,b'L',b'54',b'57',b'16',b'44',b'.364',b'6',b'22',b'.273',b'16',b'18',b'.889',b'6',b'21',b'9',b'8',b'3',b'12',b'14',b'18',b'46',b'.391',b'9',b'21',b'.429',b'12',b'16',b'.750',b'11',b'32',b'13',b'4',b'2',b'15',b'15',False
830,b'2011-02-24',binghamton,b'',b'Boston University',1,b'L',b'51',b'53',b'19',b'52',b'.365',b'6',b'24',b'.250',b'7',b'12',b'.583',b'8',b'26',b'8',b'5',b'6',b'8',b'18',b'19',b'47',b'.404',b'4',b'13',b'.308',b'11',b'17',b'.647',b'6',b'30',b'2',b'3',b'4',b'11',b'14',False
831,b'2011-02-27',binghamton,b'@',b'Stony Brook',1,b'L',b'42',b'67',b'13',b'44',b'.295',b'6',b'15',b'.400',b'10',b'18',b'.556',b'7',b'24',b'7',b'5',b'0',b'14',b'16',b'24',b'46',b'.522',b'10',b'19',b'.526',b'9',b'14',b'.643',b'5',b'31',b'12',b'6',b'3',b'8',b'16',False
832,b'2011-03-03',binghamton,b'N',b'UMBC',1,b'W',b'91',b'65',b'31',b'60',b'.517',b'17',b'32',b'.531',b'12',b'17',b'.706',b'9',b'31',b'20',b'5',b'1',b'9',b'12',b'24',b'54',b'.444',b'6',b'15',b'.400',b'11',b'14',b'.786',b'5',b'26',b'18',b'2',b'2',b'11',b'16',False
833,b'2011-03-05',binghamton,b'N',b'Vermont',1,b'L',b'46',b'57',b'14',b'53',b'.264',b'4',b'15',b'.267',b'14',b'17',b'.824',b'6',b'26',b'6',b'4',b'4',b'4',b'16',b'23',b'55',b'.418',b'2',b'8',b'.250',b'9',b'15',b'.600',b'14',b'42',b'8',b'0',b'4',b'13',b'13',False
834,,boise-state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,boise-state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
