,Date,TEAM,homeStatus,Opponent,oppHasLink,winner,pointsFor,pointsAllowed,FG,FGA,FG_pc,3P,3PA,3P_pc,FT,FTA,FT_pc,ORB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG_pc_opp,3P_opp,3PA_opp,3P_pc_opp,FT_opp,FTA_opp,FT_pc_opp,ORB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,tourneyGame
2416,b'2013-02-09',delaware-state,b'@',b'Norfolk State',1,b'L',b'56',b'74',b'19',b'53',b'.358',b'2',b'13',b'.154',b'16',b'19',b'.842',b'12',b'29',b'9',b'5',b'5',b'17',b'17',b'30',b'63',b'.476',b'3',b'11',b'.273',b'11',b'13',b'.846',b'15',b'34',b'11',b'9',b'3',b'11',b'18',False
2417,b'2013-02-11',delaware-state,b'@',b'Hampton',1,b'L(2 OT)',b'84',b'85',b'29',b'66',b'.439',b'6',b'17',b'.353',b'20',b'32',b'.625',b'11',b'38',b'9',b'5',b'6',b'18',b'27',b'28',b'62',b'.452',b'2',b'12',b'.167',b'27',b'36',b'.750',b'9',b'32',b'21',b'10',b'5',b'19',b'26',False
2418,b'2013-02-16',delaware-state,b'',b'Coppin State',1,b'W',b'57',b'43',b'22',b'51',b'.431',b'9',b'23',b'.391',b'4',b'7',b'.571',b'11',b'30',b'16',b'5',b'6',b'12',b'9',b'18',b'46',b'.391',b'5',b'15',b'.333',b'2',b'4',b'.500',b'2',b'21',b'11',b'7',b'0',b'13',b'11',False
2419,b'2013-02-18',delaware-state,b'',b'Morgan State',1,b'W',b'52',b'50',b'19',b'54',b'.352',b'6',b'19',b'.316',b'8',b'12',b'.667',b'9',b'28',b'9',b'8',b'7',b'6',b'10',b'18',b'48',b'.375',b'7',b'14',b'.500',b'7',b'10',b'.700',b'6',b'30',b'13',b'5',b'4',b'12',b'16',False
2420,b'2013-02-23',delaware-state,b'',b'Norfolk State',1,b'L',b'56',b'60',b'22',b'53',b'.415',b'6',b'19',b'.316',b'6',b'7',b'.857',b'9',b'23',b'11',b'6',b'4',b'13',b'14',b'25',b'53',b'.472',b'3',b'9',b'.333',b'7',b'15',b'.467',b'16',b'31',b'14',b'8',b'4',b'14',b'12',False
2421,b'2013-02-25',delaware-state,b'',b'Hampton',1,b'L',b'50',b'57',b'18',b'58',b'.310',b'3',b'20',b'.150',b'11',b'14',b'.786',b'9',b'27',b'9',b'9',b'12',b'9',b'15',b'21',b'52',b'.404',b'3',b'9',b'.333',b'12',b'17',b'.706',b'7',b'38',b'10',b'9',b'3',b'15',b'14',False
2422,b'2013-03-02',delaware-state,b'@',b'Howard',1,b'W',b'56',b'53',b'15',b'37',b'.405',b'2',b'10',b'.200',b'24',b'30',b'.800',b'11',b'31',b'4',b'1',b'2',b'20',b'17',b'19',b'56',b'.339',b'4',b'18',b'.222',b'11',b'20',b'.550',b'12',b'23',b'9',b'4',b'2',b'9',b'26',False
2423,b'2013-03-04',delaware-state,b'@',b'Morgan State',1,b'L',b'47',b'66',b'17',b'56',b'.304',b'3',b'15',b'.200',b'10',b'17',b'.588',b'13',b'36',b'8',b'4',b'4',b'17',b'13',b'27',b'53',b'.509',b'3',b'12',b'.250',b'9',b'15',b'.600',b'6',b'27',b'15',b'7',b'6',b'8',b'17',False
2424,b'2013-03-07',delaware-state,b'@',b'South Carolina State',1,b'L',b'60',b'62',b'22',b'49',b'.449',b'4',b'14',b'.286',b'12',b'19',b'.632',b'11',b'29',b'11',b'7',b'7',b'10',b'11',b'27',b'59',b'.458',b'4',b'14',b'.286',b'4',b'9',b'.444',b'15',b'30',b'18',b'5',b'5',b'9',b'13',False
2425,b'2013-03-12',delaware-state,b'N',b'Howard',1,b'W',b'73',b'61',b'26',b'51',b'.510',b'7',b'18',b'.389',b'14',b'21',b'.667',b'9',b'29',b'12',b'6',b'4',b'10',b'18',b'21',b'52',b'.404',b'5',b'16',b'.313',b'14',b'17',b'.824',b'10',b'27',b'11',b'2',b'2',b'13',b'22',False
2426,b'2013-03-14',delaware-state,b'N',b'Hampton',1,b'W',b'63',b'60',b'20',b'47',b'.426',b'7',b'16',b'.438',b'16',b'20',b'.800',b'10',b'29',b'10',b'4',b'4',b'14',b'18',b'21',b'56',b'.375',b'3',b'13',b'.231',b'15',b'21',b'.714',b'17',b'32',b'9',b'6',b'2',b'16',b'17',False
2427,b'2013-03-15',delaware-state,b'N',b'North Carolina A&T',1,b'L',b'78',b'84',b'26',b'55',b'.473',b'9',b'23',b'.391',b'17',b'26',b'.654',b'10',b'22',b'12',b'11',b'3',b'16',b'21',b'28',b'51',b'.549',b'10',b'19',b'.526',b'18',b'22',b'.818',b'10',b'34',b'13',b'7',b'3',b'18',b'25',False
2428,,denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,,denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,b'2012-11-09',denver,b'@',b'Iona',1,b'L',b'58',b'65',b'21',b'45',b'.467',b'6',b'22',b'.273',b'10',b'13',b'.769',b'6',b'21',b'14',b'7',b'4',b'14',b'13',b'24',b'45',b'.533',b'6',b'12',b'.500',b'11',b'12',b'.917',b'5',b'23',b'15',b'6',b'4',b'18',b'14',False
2431,b'2012-11-14',denver,b'',b'Texas A&M-Corpus Christi',1,b'W',b'68',b'51',b'20',b'43',b'.465',b'11',b'26',b'.423',b'17',b'25',b'.680',b'6',b'33',b'17',b'7',b'7',b'10',b'17',b'19',b'49',b'.388',b'3',b'13',b'.231',b'10',b'15',b'.667',b'7',b'30',b'8',b'7',b'2',b'11',b'20',False
2432,b'2012-11-16',denver,b'',b'California',1,b'L',b'61',b'72',b'22',b'60',b'.367',b'9',b'25',b'.360',b'8',b'11',b'.727',b'5',b'26',b'13',b'7',b'5',b'9',b'21',b'25',b'49',b'.510',b'2',b'7',b'.286',b'20',b'25',b'.800',b'3',b'37',b'9',b'3',b'4',b'11',b'15',False
2433,b'2012-11-21',denver,b'',b'Colorado State',1,b'L',b'53',b'60',b'18',b'61',b'.295',b'5',b'29',b'.172',b'12',b'15',b'.800',b'7',b'28',b'10',b'7',b'4',b'7',b'26',b'22',b'53',b'.415',b'5',b'15',b'.333',b'11',b'19',b'.579',b'11',b'46',b'12',b'3',b'3',b'14',b'17',False
2434,b'2012-11-27',denver,b'@',b'Southern Miss',1,b'L',b'50',b'61',b'18',b'54',b'.333',b'9',b'32',b'.281',b'5',b'6',b'.833',b'9',b'22',b'14',b'9',b'4',b'13',b'21',b'19',b'38',b'.500',b'4',b'7',b'.571',b'19',b'24',b'.792',b'5',b'32',b'11',b'9',b'0',b'17',b'12',False
2435,b'2012-12-02',denver,b'@',b'Stanford',1,b'L',b'58',b'71',b'18',b'44',b'.409',b'4',b'16',b'.250',b'18',b'21',b'.857',b'3',b'16',b'9',b'8',b'3',b'18',b'23',b'24',b'45',b'.533',b'2',b'11',b'.182',b'21',b'24',b'.875',b'9',b'30',b'9',b'5',b'4',b'22',b'18',False
2436,b'2012-12-05',denver,b'',b'Mercer',1,b'W',b'69',b'40',b'29',b'52',b'.558',b'7',b'18',b'.389',b'4',b'6',b'.667',b'5',b'27',b'19',b'9',b'5',b'13',b'17',b'15',b'43',b'.349',b'2',b'12',b'.167',b'8',b'15',b'.533',b'6',b'23',b'7',b'9',b'2',b'18',b'13',False
2437,b'2012-12-15',denver,b'',b'Omaha',1,b'W',b'82',b'47',b'32',b'53',b'.604',b'14',b'24',b'.583',b'4',b'8',b'.500',b'3',b'27',b'20',b'6',b'5',b'10',b'18',b'18',b'49',b'.367',b'3',b'12',b'.250',b'8',b'15',b'.533',b'8',b'27',b'8',b'1',b'3',b'17',b'9',False
2438,b'2012-12-18',denver,b'@',b'Wyoming',1,b'L',b'61',b'71',b'23',b'43',b'.535',b'6',b'13',b'.462',b'9',b'13',b'.692',b'5',b'14',b'12',b'9',b'2',b'10',b'20',b'22',b'34',b'.647',b'8',b'12',b'.667',b'19',b'21',b'.905',b'3',b'19',b'16',b'4',b'2',b'15',b'15',False
2439,b'2012-12-21',denver,b'',b'Southern Utah',1,b'W',b'72',b'47',b'26',b'47',b'.553',b'7',b'16',b'.438',b'13',b'15',b'.867',b'4',b'21',b'19',b'13',b'3',b'10',b'11',b'20',b'49',b'.408',b'3',b'12',b'.250',b'4',b'6',b'.667',b'10',b'29',b'5',b'2',b'3',b'21',b'16',False
2440,b'2012-12-29',denver,b'@',b'Louisiana Tech',1,b'L',b'60',b'68',b'23',b'49',b'.469',b'4',b'19',b'.211',b'10',b'17',b'.588',b'6',b'24',b'11',b'5',b'4',b'16',b'20',b'23',b'53',b'.434',b'6',b'13',b'.462',b'16',b'25',b'.640',b'8',b'27',b'9',b'6',b'4',b'11',b'18',False
2441,b'2012-12-31',denver,b'@',b'Texas-Arlington',1,b'W',b'50',b'35',b'17',b'45',b'.378',b'11',b'35',b'.314',b'5',b'8',b'.625',b'5',b'20',b'14',b'7',b'5',b'9',b'15',b'13',b'47',b'.277',b'3',b'9',b'.333',b'6',b'7',b'.857',b'11',b'34',b'5',b'4',b'1',b'18',b'13',False
2442,b'2013-01-03',denver,b'',b'Texas State',1,b'W',b'64',b'53',b'23',b'42',b'.548',b'9',b'18',b'.500',b'9',b'15',b'.600',b'8',b'27',b'20',b'9',b'5',b'12',b'16',b'17',b'44',b'.386',b'5',b'16',b'.313',b'14',b'17',b'.824',b'4',b'17',b'10',b'5',b'1',b'12',b'14',False
2443,b'2013-01-06',denver,b'',b'UTSA',1,b'W',b'75',b'50',b'26',b'49',b'.531',b'14',b'30',b'.467',b'9',b'12',b'.750',b'2',b'23',b'24',b'11',b'5',b'11',b'18',b'16',b'49',b'.327',b'2',b'13',b'.154',b'16',b'26',b'.615',b'12',b'31',b'6',b'6',b'0',b'16',b'13',False
2444,b'2013-01-10',denver,b'@',b'Idaho',1,b'W',b'55',b'49',b'19',b'44',b'.432',b'5',b'18',b'.278',b'12',b'13',b'.923',b'4',b'16',b'15',b'13',b'1',b'9',b'15',b'17',b'35',b'.486',b'3',b'9',b'.333',b'12',b'15',b'.800',b'6',b'24',b'8',b'3',b'1',b'18',b'13',False
2445,b'2013-01-12',denver,b'@',b'Seattle',1,b'W',b'64',b'51',b'22',b'48',b'.458',b'12',b'27',b'.444',b'8',b'12',b'.667',b'7',b'30',b'17',b'7',b'5',b'13',b'18',b'21',b'45',b'.467',b'0',b'9',b'.000',b'9',b'20',b'.450',b'6',b'29',b'10',b'6',b'2',b'14',b'10',False
2446,b'2013-01-17',denver,b'',b'San Jose State',1,b'W',b'73',b'37',b'27',b'48',b'.563',b'8',b'19',b'.421',b'11',b'11',b'1.000',b'5',b'29',b'22',b'6',b'8',b'4',b'11',b'14',b'50',b'.280',b'2',b'10',b'.200',b'7',b'13',b'.538',b'9',b'22',b'4',b'2',b'2',b'12',b'10',False
2447,b'2013-01-19',denver,b'',b'Utah State',1,b'W',b'68',b'57',b'26',b'46',b'.565',b'10',b'19',b'.526',b'6',b'13',b'.462',b'2',b'16',b'17',b'10',b'4',b'3',b'15',b'16',b'34',b'.471',b'7',b'15',b'.467',b'18',b'21',b'.857',b'4',b'25',b'10',b'1',b'0',b'15',b'12',False
2448,b'2013-01-23',denver,b'@',b'New Mexico State',1,b'L',b'42',b'53',b'18',b'44',b'.409',b'3',b'18',b'.167',b'3',b'4',b'.750',b'4',b'24',b'6',b'4',b'7',b'14',b'18',b'19',b'52',b'.365',b'3',b'11',b'.273',b'12',b'18',b'.667',b'17',b'40',b'7',b'6',b'3',b'13',b'8',False
2449,b'2013-01-31',denver,b'@',b'UTSA',1,b'W',b'71',b'57',b'23',b'47',b'.489',b'12',b'29',b'.414',b'13',b'19',b'.684',b'10',b'26',b'20',b'8',b'1',b'10',b'18',b'18',b'38',b'.474',b'4',b'12',b'.333',b'17',b'25',b'.680',b'8',b'23',b'6',b'7',b'1',b'13',b'11',False
2450,,denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,,denver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,b'2013-02-02',denver,b'@',b'Texas State',1,b'W',b'79',b'64',b'26',b'47',b'.553',b'7',b'15',b'.467',b'20',b'25',b'.800',b'4',b'22',b'17',b'9',b'6',b'14',b'20',b'19',b'49',b'.388',b'3',b'9',b'.333',b'23',b'28',b'.821',b'13',b'29',b'6',b'7',b'2',b'16',b'19',False
2453,b'2013-02-07',denver,b'',b'Seattle',1,b'W',b'72',b'55',b'27',b'54',b'.500',b'5',b'21',b'.238',b'13',b'17',b'.765',b'6',b'18',b'20',b'22',b'2',b'10',b'16',b'20',b'36',b'.556',b'3',b'6',b'.500',b'12',b'14',b'.857',b'5',b'28',b'12',b'3',b'1',b'26',b'13',False
2454,b'2013-02-09',denver,b'',b'Idaho',1,b'W',b'74',b'58',b'29',b'51',b'.569',b'9',b'23',b'.391',b'7',b'10',b'.700',b'5',b'23',b'21',b'14',b'6',b'11',b'12',b'23',b'48',b'.479',b'5',b'12',b'.417',b'7',b'11',b'.636',b'7',b'25',b'8',b'7',b'0',b'16',b'12',False
2455,b'2013-02-14',denver,b'@',b'Utah State',1,b'W(1 OT)',b'63',b'60',b'22',b'47',b'.468',b'7',b'19',b'.368',b'12',b'18',b'.667',b'6',b'19',b'20',b'9',b'1',b'5',b'19',b'23',b'47',b'.489',b'1',b'7',b'.143',b'13',b'21',b'.619',b'14',b'35',b'15',b'3',b'2',b'13',b'18',False
2456,b'2013-02-16',denver,b'@',b'San Jose State',1,b'W',b'62',b'41',b'24',b'45',b'.533',b'6',b'14',b'.429',b'8',b'8',b'1.000',b'3',b'23',b'14',b'11',b'3',b'15',b'17',b'13',b'41',b'.317',b'3',b'16',b'.188',b'12',b'22',b'.545',b'11',b'26',b'7',b'5',b'2',b'18',b'18',False
2457,b'2013-02-23',denver,b'@',b'Northern Iowa',1,b'W',b'63',b'57',b'21',b'42',b'.500',b'8',b'21',b'.381',b'13',b'14',b'.929',b'4',b'18',b'13',b'7',b'3',b'10',b'16',b'20',b'47',b'.426',b'6',b'16',b'.375',b'11',b'13',b'.846',b'11',b'28',b'9',b'8',b'2',b'11',b'11',False
2458,b'2013-03-02',denver,b'',b'New Mexico State',1,b'W',b'66',b'60',b'20',b'46',b'.435',b'8',b'14',b'.571',b'18',b'28',b'.643',b'8',b'18',b'17',b'11',b'6',b'8',b'18',b'20',b'41',b'.488',b'3',b'6',b'.500',b'17',b'21',b'.810',b'6',b'28',b'12',b'4',b'7',b'18',b'20',False
2459,b'2013-03-07',denver,b'',b'Texas-Arlington',1,b'W',b'84',b'55',b'28',b'47',b'.596',b'11',b'20',b'.550',b'17',b'24',b'.708',b'6',b'21',b'26',b'14',b'9',b'12',b'16',b'18',b'44',b'.409',b'4',b'8',b'.500',b'15',b'21',b'.714',b'11',b'29',b'7',b'7',b'4',b'22',b'20',False
2460,b'2013-03-09',denver,b'',b'Louisiana Tech',1,b'W',b'78',b'54',b'28',b'54',b'.519',b'8',b'16',b'.500',b'14',b'20',b'.700',b'8',b'30',b'20',b'5',b'8',b'10',b'19',b'18',b'51',b'.353',b'4',b'13',b'.308',b'14',b'22',b'.636',b'13',b'30',b'7',b'3',b'4',b'16',b'18',False
2461,b'2013-03-14',denver,b'N',b'Texas State',1,b'L',b'68',b'72',b'21',b'52',b'.404',b'10',b'28',b'.357',b'16',b'18',b'.889',b'5',b'17',b'10',b'6',b'2',b'4',b'21',b'23',b'35',b'.657',b'3',b'6',b'.500',b'23',b'28',b'.821',b'2',b'26',b'3',b'1',b'5',b'11',b'13',False
2462,b'2013-03-19',denver,b'',b'Ohio',1,b'W',b'61',b'57',b'22',b'41',b'.537',b'2',b'10',b'.200',b'15',b'29',b'.517',b'5',b'21',b'13',b'10',b'10',b'10',b'15',b'22',b'53',b'.415',b'6',b'12',b'.500',b'7',b'8',b'.875',b'9',b'32',b'9',b'2',b'2',b'14',b'23',True
2463,b'2013-03-21',denver,b'@',b'Maryland',1,b'L',b'52',b'62',b'20',b'50',b'.400',b'5',b'18',b'.278',b'7',b'13',b'.538',b'8',b'25',b'12',b'8',b'2',b'14',b'17',b'22',b'48',b'.458',b'3',b'12',b'.250',b'15',b'19',b'.789',b'5',b'28',b'6',b'9',b'2',b'13',b'15',True
2464,,depaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,,depaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,b'2012-11-09',depaul,b'',b'UC-Riverside',1,b'W',b'91',b'59',b'36',b'73',b'.493',b'11',b'21',b'.524',b'8',b'9',b'.889',b'11',b'36',b'17',b'13',b'2',b'13',b'21',b'21',b'51',b'.412',b'5',b'17',b'.294',b'12',b'24',b'.500',b'10',b'31',b'8',b'9',b'0',b'24',b'10',False
2467,b'2012-11-15',depaul,b'',b'Gardner-Webb',1,b'L',b'59',b'71',b'23',b'54',b'.426',b'2',b'13',b'.154',b'11',b'18',b'.611',b'7',b'26',b'9',b'10',b'6',b'12',b'19',b'26',b'62',b'.419',b'7',b'19',b'.368',b'12',b'17',b'.706',b'18',b'42',b'14',b'7',b'2',b'12',b'17',False
2468,b'2012-11-17',depaul,b'',b'Austin Peay',1,b'W',b'98',b'67',b'40',b'78',b'.513',b'9',b'23',b'.391',b'9',b'17',b'.529',b'14',b'38',b'23',b'16',b'5',b'17',b'23',b'21',b'53',b'.396',b'4',b'16',b'.250',b'21',b'29',b'.724',b'9',b'31',b'11',b'7',b'6',b'26',b'15',False
2469,b'2012-11-20',depaul,b'N',b'Wichita State',1,b'L',b'62',b'75',b'15',b'49',b'.306',b'5',b'22',b'.227',b'27',b'38',b'.711',b'5',b'34',b'10',b'6',b'4',b'16',b'26',b'28',b'65',b'.431',b'4',b'16',b'.250',b'15',b'26',b'.577',b'14',b'39',b'12',b'9',b'6',b'10',b'31',False
2470,b'2012-11-21',depaul,b'N',b'Western Kentucky',1,b'L',b'61',b'70',b'25',b'66',b'.379',b'1',b'14',b'.071',b'10',b'15',b'.667',b'10',b'33',b'8',b'9',b'7',b'15',b'15',b'28',b'67',b'.418',b'4',b'15',b'.267',b'10',b'12',b'.833',b'10',b'34',b'15',b'8',b'3',b'13',b'14',False
2471,b'2012-11-27',depaul,b'',b'Fairfield',1,b'W',b'85',b'78',b'34',b'67',b'.507',b'3',b'10',b'.300',b'14',b'19',b'.737',b'10',b'30',b'17',b'11',b'5',b'11',b'15',b'29',b'56',b'.518',b'7',b'17',b'.412',b'13',b'17',b'.765',b'7',b'29',b'19',b'4',b'3',b'19',b'18',False
2472,b'2012-11-30',depaul,b'@',b'Auburn',1,b'W',b'80',b'76',b'26',b'54',b'.481',b'9',b'17',b'.529',b'19',b'34',b'.559',b'8',b'30',b'18',b'10',b'4',b'13',b'21',b'28',b'64',b'.438',b'6',b'16',b'.375',b'14',b'21',b'.667',b'11',b'35',b'15',b'8',b'4',b'14',b'24',False
2473,b'2012-12-05',depaul,b'@',b'Chicago State',1,b'W',b'74',b'64',b'22',b'57',b'.386',b'4',b'15',b'.267',b'26',b'33',b'.788',b'16',b'42',b'11',b'7',b'5',b'21',b'17',b'23',b'60',b'.383',b'6',b'16',b'.375',b'12',b'18',b'.667',b'9',b'26',b'11',b'12',b'4',b'19',b'21',False
2474,b'2012-12-09',depaul,b'',b'Milwaukee',1,b'W',b'84',b'50',b'35',b'70',b'.500',b'2',b'15',b'.133',b'12',b'15',b'.800',b'10',b'44',b'19',b'8',b'8',b'13',b'23',b'16',b'62',b'.258',b'1',b'17',b'.059',b'17',b'24',b'.708',b'9',b'33',b'9',b'7',b'2',b'17',b'16',False
2475,b'2012-12-12',depaul,b'@',b'Arizona State',1,b'W',b'78',b'61',b'34',b'68',b'.500',b'5',b'14',b'.357',b'5',b'10',b'.500',b'8',b'39',b'16',b'6',b'5',b'14',b'22',b'25',b'58',b'.431',b'3',b'15',b'.200',b'8',b'19',b'.421',b'6',b'32',b'13',b'6',b'5',b'13',b'14',False
2476,b'2012-12-16',depaul,b'',b'Northern Illinois',1,b'W',b'69',b'64',b'22',b'47',b'.468',b'4',b'14',b'.286',b'21',b'25',b'.840',b'4',b'23',b'15',b'7',b'8',b'20',b'13',b'26',b'65',b'.400',b'5',b'15',b'.333',b'7',b'8',b'.875',b'14',b'33',b'13',b'13',b'3',b'22',b'23',False
2477,b'2012-12-22',depaul,b'',b'UMBC',1,b'W',b'69',b'61',b'20',b'49',b'.408',b'4',b'14',b'.286',b'25',b'37',b'.676',b'11',b'34',b'13',b'12',b'4',b'18',b'15',b'24',b'61',b'.393',b'5',b'15',b'.333',b'8',b'17',b'.471',b'14',b'34',b'12',b'14',b'3',b'20',b'25',False
2478,b'2012-12-29',depaul,b'',b'Loyola (IL)',1,b'L',b'61',b'69',b'24',b'55',b'.436',b'2',b'10',b'.200',b'11',b'20',b'.550',b'10',b'29',b'9',b'9',b'3',b'15',b'16',b'25',b'52',b'.481',b'7',b'17',b'.412',b'12',b'19',b'.632',b'10',b'27',b'13',b'8',b'3',b'15',b'15',False
2479,b'2013-01-02',depaul,b'',b'Seton Hall',1,b'L',b'72',b'73',b'27',b'59',b'.458',b'3',b'10',b'.300',b'15',b'25',b'.600',b'7',b'28',b'10',b'13',b'1',b'12',b'17',b'27',b'58',b'.466',b'10',b'24',b'.417',b'9',b'14',b'.643',b'12',b'37',b'19',b'7',b'2',b'20',b'18',False
2480,b'2013-01-05',depaul,b'@',b'Providence',1,b'W',b'83',b'73',b'27',b'62',b'.435',b'5',b'15',b'.333',b'24',b'29',b'.828',b'7',b'33',b'13',b'8',b'3',b'14',b'28',b'24',b'63',b'.381',b'3',b'15',b'.200',b'22',b'34',b'.647',b'15',b'38',b'12',b'10',b'3',b'22',b'20',False
2481,b'2013-01-08',depaul,b'@',b'UConn',1,b'L',b'78',b'99',b'31',b'70',b'.443',b'5',b'17',b'.294',b'11',b'13',b'.846',b'9',b'26',b'13',b'6',b'7',b'15',b'20',b'36',b'73',b'.493',b'6',b'16',b'.375',b'21',b'27',b'.778',b'18',b'46',b'17',b'10',b'4',b'13',b'16',False
2482,b'2013-01-15',depaul,b'',b'Cincinnati',1,b'L',b'70',b'75',b'31',b'66',b'.470',b'2',b'14',b'.143',b'6',b'8',b'.750',b'8',b'26',b'13',b'10',b'2',b'10',b'21',b'25',b'42',b'.595',b'6',b'13',b'.462',b'19',b'31',b'.613',b'6',b'29',b'15',b'2',b'12',b'19',b'15',False
2483,b'2013-01-19',depaul,b'',"b""St. John's (NY)""",1,b'L',b'62',b'71',b'25',b'72',b'.347',b'5',b'25',b'.200',b'7',b'9',b'.778',b'15',b'39',b'14',b'11',b'1',b'18',b'17',b'29',b'59',b'.492',b'0',b'4',b'.000',b'13',b'20',b'.650',b'10',b'38',b'9',b'13',b'5',b'16',b'8',False
2484,b'2013-01-26',depaul,b'@',b'Pitt',1,b'L',b'55',b'93',b'18',b'65',b'.277',b'5',b'18',b'.278',b'14',b'24',b'.583',b'12',b'29',b'10',b'8',b'1',b'18',b'23',b'35',b'71',b'.493',b'5',b'14',b'.357',b'18',b'24',b'.750',b'17',b'54',b'23',b'9',b'9',b'18',b'19',False
2485,b'2013-01-30',depaul,b'@',"b""St. John's (NY)""",1,b'L(1 OT)',b'74',b'79',b'25',b'70',b'.357',b'6',b'24',b'.250',b'18',b'20',b'.900',b'17',b'46',b'13',b'3',b'7',b'18',b'23',b'28',b'71',b'.394',b'6',b'12',b'.500',b'17',b'27',b'.630',b'15',b'36',b'11',b'12',b'11',b'5',b'16',False
2486,,depaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,,depaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,b'2013-02-02',depaul,b'',b'Notre Dame',1,b'L(1 OT)',b'71',b'79',b'26',b'65',b'.400',b'6',b'18',b'.333',b'13',b'20',b'.650',b'11',b'38',b'16',b'2',b'6',b'10',b'23',b'27',b'62',b'.435',b'4',b'13',b'.308',b'21',b'32',b'.656',b'11',b'40',b'13',b'8',b'6',b'7',b'19',False
2489,b'2013-02-05',depaul,b'',b'Villanova',1,b'L',b'71',b'94',b'26',b'58',b'.448',b'9',b'21',b'.429',b'10',b'13',b'.769',b'6',b'26',b'13',b'3',b'6',b'16',b'16',b'34',b'57',b'.596',b'10',b'18',b'.556',b'16',b'22',b'.727',b'4',b'28',b'18',b'7',b'1',b'13',b'16',False
2490,b'2013-02-09',depaul,b'@',b'Marquette',1,b'L',b'78',b'89',b'29',b'59',b'.492',b'9',b'20',b'.450',b'11',b'12',b'.917',b'9',b'22',b'14',b'6',b'4',b'10',b'26',b'31',b'55',b'.564',b'3',b'11',b'.273',b'24',b'27',b'.889',b'10',b'28',b'18',b'3',b'3',b'9',b'14',False
2491,b'2013-02-13',depaul,b'@',b'Notre Dame',1,b'L(1 OT)',b'78',b'82',b'33',b'68',b'.485',b'8',b'16',b'.500',b'4',b'7',b'.571',b'4',b'23',b'21',b'7',b'5',b'6',b'23',b'28',b'56',b'.500',b'5',b'11',b'.455',b'21',b'28',b'.750',b'11',b'41',b'21',b'3',b'3',b'14',b'10',False
2492,b'2013-02-16',depaul,b'',b'Rutgers',1,b'W',b'75',b'69',b'27',b'59',b'.458',b'3',b'12',b'.250',b'18',b'24',b'.750',b'16',b'34',b'17',b'8',b'1',b'11',b'17',b'25',b'54',b'.463',b'5',b'12',b'.417',b'14',b'20',b'.700',b'12',b'29',b'12',b'8',b'1',b'12',b'21',False
2493,b'2013-02-20',depaul,b'@',b'Georgetown',1,b'L',b'66',b'90',b'25',b'65',b'.385',b'3',b'16',b'.188',b'13',b'20',b'.650',b'18',b'33',b'11',b'5',b'3',b'14',b'17',b'33',b'52',b'.635',b'9',b'15',b'.600',b'15',b'21',b'.714',b'5',b'29',b'22',b'10',b'7',b'11',b'16',False
2494,b'2013-02-23',depaul,b'',b'UConn',1,b'L',b'69',b'81',b'28',b'58',b'.483',b'5',b'15',b'.333',b'8',b'13',b'.615',b'4',b'20',b'15',b'14',b'2',b'11',b'12',b'30',b'50',b'.600',b'11',b'22',b'.500',b'10',b'12',b'.833',b'5',b'32',b'18',b'6',b'2',b'17',b'14',False
2495,b'2013-02-27',depaul,b'',b'Louisville',1,b'L',b'58',b'79',b'23',b'64',b'.359',b'1',b'9',b'.111',b'11',b'17',b'.647',b'13',b'27',b'13',b'10',b'5',b'18',b'18',b'26',b'56',b'.464',b'2',b'8',b'.250',b'25',b'31',b'.806',b'13',b'41',b'15',b'12',b'7',b'18',b'18',False
2496,b'2013-03-03',depaul,b'@',b'South Florida',1,b'L',b'73',b'83',b'28',b'53',b'.528',b'4',b'13',b'.308',b'13',b'16',b'.813',b'6',b'23',b'17',b'4',b'4',b'13',b'14',b'31',b'57',b'.544',b'9',b'17',b'.529',b'12',b'13',b'.923',b'8',b'26',b'14',b'6',b'4',b'9',b'15',False
2497,b'2013-03-06',depaul,b'@',b'Syracuse',1,b'L',b'57',b'78',b'20',b'53',b'.377',b'5',b'18',b'.278',b'12',b'24',b'.500',b'12',b'29',b'11',b'6',b'3',b'17',b'25',b'26',b'67',b'.388',b'2',b'18',b'.111',b'24',b'31',b'.774',b'21',b'43',b'11',b'9',b'12',b'10',b'19',False
2498,b'2013-03-09',depaul,b'',b'Pitt',1,b'L',b'66',b'81',b'20',b'45',b'.444',b'7',b'17',b'.412',b'19',b'22',b'.864',b'6',b'12',b'9',b'11',b'3',b'10',b'14',b'33',b'46',b'.717',b'9',b'14',b'.643',b'6',b'9',b'.667',b'7',b'26',b'21',b'6',b'5',b'16',b'18',False
